Date,Values,Blockchain
2023-04-28,95286,Polygon
2023-04-28,151724,Solana
2023-04-27,41034,Avalanche
2023-04-27,165390,Ethereum
2023-04-27,55269,Optimism
2023-04-27,122251,Polygon
2023-04-27,163165,Solana
2023-04-26,42447,Avalanche
2023-04-26,183994,Ethereum
2023-04-26,54203,Optimism
2023-04-26,137923,Polygon
2023-04-26,203645,Solana
2023-04-25,39278,Avalanche
2023-04-25,186425,Ethereum
2023-04-25,48586,Optimism
2023-04-25,111853,Polygon
2023-04-25,146851,Solana
2023-04-24,35992,Avalanche
2023-04-24,206080,Ethereum
2023-04-24,46980,Optimism
2023-04-24,117883,Polygon
2023-04-24,133083,Solana
2023-04-23,34196,Avalanche
2023-04-23,210004,Ethereum
2023-04-23,42349,Optimism
2023-04-23,106462,Polygon
2023-04-23,122811,Solana
2023-04-22,29484,Avalanche
2023-04-22,180591,Ethereum
2023-04-22,40057,Optimism
2023-04-22,94082,Polygon
2023-04-22,104639,Solana
2023-04-21,34692,Avalanche
2023-04-21,190486,Ethereum
2023-04-21,59889,Optimism
2023-04-21,123195,Polygon
2023-04-21,155804,Solana
2023-04-20,39257,Avalanche
2023-04-20,253331,Ethereum
2023-04-20,62821,Optimism
2023-04-20,125347,Polygon
2023-04-20,201347,Solana
2023-04-19,40851,Avalanche
2023-04-19,273186,Ethereum
2023-04-19,56626,Optimism
2023-04-19,120504,Polygon
2023-04-19,169211,Solana
2023-04-18,44853,Avalanche
2023-04-18,234204,Ethereum
2023-04-18,52705,Optimism
2023-04-18,113966,Polygon
2023-04-18,140800,Solana
2023-04-17,53041,Avalanche
2023-04-17,192096,Ethereum
2023-04-17,63559,Optimism
2023-04-17,114320,Polygon
2023-04-17,195680,Solana
2023-04-16,44734,Avalanche
2023-04-16,118937,Ethereum
2023-04-16,57905,Optimism
2023-04-16,104518,Polygon
2023-04-16,126922,Solana
2023-04-15,45090,Avalanche
2023-04-15,108721,Ethereum
2023-04-15,67807,Optimism
2023-04-15,117601,Polygon
2023-04-15,111829,Solana
2023-04-14,55433,Avalanche
2023-04-14,126244,Ethereum
2023-04-14,82402,Optimism
2023-04-14,147458,Polygon
2023-04-14,192119,Solana
2023-04-13,54642,Avalanche
2023-04-13,101817,Ethereum
2023-04-13,63009,Optimism
2023-04-13,122396,Polygon
2023-04-13,193632,Solana
2023-04-12,57592,Avalanche
2023-04-12,111140,Ethereum
2023-04-12,72002,Optimism
2023-04-12,129430,Polygon
2023-04-12,230865,Solana
2023-04-11,49781,Avalanche
2023-04-11,106152,Ethereum
2023-04-11,61509,Optimism
2023-04-11,124671,Polygon
2023-04-11,193452,Solana
2023-04-10,42788,Avalanche
2023-04-10,108809,Ethereum
2023-04-10,59112,Optimism
2023-04-10,121806,Polygon
2023-04-10,85981,Solana
2023-04-09,38574,Avalanche
2023-04-09,91516,Ethereum
2023-04-09,50245,Optimism
2023-04-09,104249,Polygon
2023-04-09,79831,Solana
2023-04-08,34178,Avalanche
2023-04-08,96798,Ethereum
2023-04-08,50836,Optimism
2023-04-08,97380,Polygon
2023-04-08,81023,Solana
2023-04-07,34318,Avalanche
2023-04-07,101520,Ethereum
2023-04-07,59042,Optimism
2023-04-07,104938,Polygon
2023-04-07,96010,Solana
2023-04-06,41626,Avalanche
