Date,Exchange,Values,Blockchain
2023-05-27,Binance,6719787.345,Avalanche
2023-05-27,Binance,7359933.63595742,BSC
2023-05-27,KuCoin,355183.54784813,BSC
2023-05-27,Gate.io,2244839.63407741,BSC
2023-05-27,Bitfinex,-12512273.45,Ethereum
2023-05-27,Gate.io,97805.70968,Ethereum
2023-05-27,OKX,27774071.71,Ethereum
2023-05-27,Gemini,-563482.586,Ethereum
2023-05-27,Bitstamp,1483610.538,Ethereum
2023-05-27,Bybit,-6929977.128,Ethereum
2023-05-27,Coinbase,-41991651.1,Ethereum
2023-05-27,Binance,-17697365.57,Ethereum
2023-05-27,Kraken,965921.5275,Ethereum
2023-05-27,KuCoin,2451771.272,Ethereum
2023-05-27,Bitfinex,205074.1392,Polygon
2023-05-27,Binance,-24793840.88,Polygon
2023-05-26,Bybit,6909354.886,Arbitrum
2023-05-26,Binance,3495767.093,Arbitrum
2023-05-26,Gate.io,4559044.259,Arbitrum
2023-05-26,KuCoin,-110449.593,Arbitrum
2023-05-26,Binance,8305966.24,Avalanche
2023-05-26,Bitfinex,-18843868.85,Avalanche
2023-05-26,Coinbase,613764.72,Avalanche
2023-05-26,KuCoin,-19937.609595414,BSC
2023-05-26,Binance,17107665.0358014,BSC
2023-05-26,Gate.io,2309236.33691005,BSC
2023-05-26,Binance,18187526.61,Ethereum
2023-05-26,Coinbase,32691844.77,Ethereum
2023-05-26,Bitstamp,112128.1049,Ethereum
2023-05-26,Gemini,-32346770.01,Ethereum
2023-05-26,Bitfinex,29803218.57,Ethereum
2023-05-26,Gate.io,-15323287.95,Ethereum
2023-05-26,OKX,20033507.91,Ethereum
2023-05-26,Bybit,-5859020.242,Ethereum
2023-05-26,Kraken,21478484.99,Ethereum
2023-05-26,KuCoin,-1573852.731,Ethereum
2023-05-26,Bitfinex,588000.6864,Polygon
2023-05-26,Binance,692087.717,Polygon
2023-05-25,Bybit,5455446.55,Arbitrum
2023-05-25,KuCoin,-518994.1272,Arbitrum
2023-05-25,Gate.io,1262794.234,Arbitrum
2023-05-25,Binance,-13044427.08,Arbitrum
2023-05-25,Bitfinex,-9998086.019,Avalanche
2023-05-25,Binance,21221589.95,Avalanche
2023-05-25,Coinbase,-6644.59146,Avalanche
2023-05-25,KuCoin,343924.291922959,BSC
2023-05-25,Gate.io,-298166.51442416,BSC
2023-05-25,Binance,75752280.0678511,BSC
2023-05-25,Kraken,60893903.85,Ethereum
2023-05-25,Gemini,-4845500.111,Ethereum
2023-05-25,Coinbase,-144172003.1,Ethereum
2023-05-25,Bitstamp,-1571492.774,Ethereum
2023-05-25,Bybit,-1082017.173,Ethereum
2023-05-25,KuCoin,33813.99511,Ethereum
2023-05-25,OKX,15852158.43,Ethereum
2023-05-25,Gate.io,821316.7662,Ethereum
2023-05-25,Binance,-36779981.57,Ethereum
2023-05-25,Bitfinex,-135002159.4,Ethereum
2023-05-25,Binance,11342609.47,Polygon
2023-05-25,Bitfinex,-13947149.51,Polygon
2023-05-24,Gate.io,1780167.171,Arbitrum
2023-05-24,Binance,-1418012.18,Arbitrum
2023-05-24,Bybit,8069936.262,Arbitrum
2023-05-24,KuCoin,374822.5625,Arbitrum
2023-05-24,Bitfinex,982032.4207,Avalanche
2023-05-24,Binance,7747307.689,Avalanche
2023-05-24,Coinbase,6771.82,Avalanche
2023-05-24,Gate.io,-10055148.290295,BSC
2023-05-24,Binance,-2032867.71835983,BSC
2023-05-24,KuCoin,740601.018635749,BSC
2023-05-24,Gate.io,-6736207.814,Ethereum
2023-05-24,Bitfinex,-120339558.2,Ethereum
2023-05-24,Kraken,-42396818.96,Ethereum
2023-05-24,KuCoin,3995886.103,Ethereum
2023-05-24,Bybit,3729488.702,Ethereum
2023-05-24,Gemini,2633616.389,Ethereum
2023-05-24,Coinbase,38334833.19,Ethereum
2023-05-24,Bitstamp,-1801013.048,Ethereum
2023-05-24,Binance,-157234318.4,Ethereum
2023-05-24,OKX,29393398.65,Ethereum
2023-05-24,Bitfinex,1623276.169,Polygon
2023-05-24,Binance,-6819888.697,Polygon
2023-05-23,Bybit,1296667.099,Arbitrum
2023-05-23,Gate.io,6436863.515,Arbitrum
2023-05-23,KuCoin,-641696.8215,Arbitrum
2023-05-23,Binance,4530181.067,Arbitrum
2023-05-23,Binance,9773109.974,Avalanche
2023-05-23,Bitfinex,-10478717.04,Avalanche
2023-05-23,Coinbase,-6091.06,Avalanche
2023-05-23,Binance,56470985.5892401,BSC
2023-05-23,KuCoin,599839.44186197,BSC
2023-05-23,Gate.io,-3384297.00962682,BSC
2023-05-23,Binance,28395914.64,Ethereum
2023-05-23,Bybit,-12389104.31,Ethereum
2023-05-23,Kraken,-17880329.62,Ethereum
2023-05-23,KuCoin,7374425.626,Ethereum
2023-05-23,Bitstamp,3228762.215,Ethereum
2023-05-23,Bitfinex,-27917428.3,Ethereum
2023-05-23,Gemini,-2681220.087,Ethereum
2023-05-23,Coinbase,-73521305.08,Ethereum
2023-05-23,OKX,-16726835.72,Ethereum
2023-05-23,Gate.io,4635171.505,Ethereum
2023-05-23,Binance,-5182235.001,Polygon
2023-05-23,Bitfinex,1238390.795,Polygon
2023-05-22,Binance,-4164328.987,Arbitrum
2023-05-22,Gate.io,4929200.311,Arbitrum
2023-05-22,KuCoin,-254896.0834,Arbitrum
2023-05-22,Bybit,3115477.588,Arbitrum
2023-05-22,Coinbase,9401.01,Avalanche
2023-05-22,Bitfinex,-996691.626,Avalanche
2023-05-22,Binance,7402095.107,Avalanche
2023-05-22,KuCoin,-32725.617469371,BSC
2023-05-22,Binance,8268260.33865052,BSC
2023-05-22,Gate.io,6821963.9262119,BSC
2023-05-22,KuCoin,-3562336.955,Ethereum
2023-05-22,Binance,-27409402.36,Ethereum
2023-05-22,Kraken,-15574433.18,Ethereum
2023-05-22,Gate.io,-3950369.18,Ethereum
2023-05-22,Bitstamp,2181900.625,Ethereum
2023-05-22,OKX,38528408.62,Ethereum
2023-05-22,Gemini,-979131.8586,Ethereum
2023-05-22,Bitfinex,-71074570.12,Ethereum
2023-05-22,Coinbase,-33656802.04,Ethereum
2023-05-22,Bybit,10488962.46,Ethereum
2023-05-22,Binance,18114315.87,Polygon
2023-05-22,Bitfinex,-3991758.06,Polygon
2023-05-21,Bybit,6288898.091,Arbitrum
2023-05-21,Gate.io,-14357530.99,Arbitrum
2023-05-21,Binance,4580190.628,Arbitrum
2023-05-21,KuCoin,-148271.6068,Arbitrum
2023-05-21,Binance,1146907.98,Avalanche
2023-05-21,Coinbase,-5351.02,Avalanche
2023-05-21,Bitfinex,158214.886,Avalanche
2023-05-21,Gate.io,1045306.01982928,BSC
2023-05-21,Binance,1157873.97382903,BSC
2023-05-21,KuCoin,-20972.901565605,BSC
2023-05-21,Gate.io,10991478.08,Ethereum
2023-05-21,Bitstamp,-1518124.774,Ethereum
2023-05-21,Bybit,311192.1648,Ethereum
2023-05-21,Gemini,-1017949.678,Ethereum
2023-05-21,Binance,10320334.4,Ethereum
2023-05-21,Kraken,-29019954.09,Ethereum
2023-05-21,Bitfinex,-104832021.3,Ethereum
2023-05-21,KuCoin,1222188.279,Ethereum
2023-05-21,OKX,16920334.66,Ethereum
2023-05-21,Coinbase,-22193191.87,Ethereum
2023-05-21,Bitfinex,112981.2482,Polygon
2023-05-21,Binance,-6795697.256,Polygon
2023-05-20,Bybit,2204468.344,Arbitrum
2023-05-20,Binance,13566735.3,Arbitrum
2023-05-20,Gate.io,4831745.339,Arbitrum
2023-05-20,KuCoin,-489301.9354,Arbitrum
2023-05-20,Bitfinex,-5478560.791,Avalanche
2023-05-20,Coinbase,17472.6,Avalanche
2023-05-20,Binance,-3790858.134,Avalanche
2023-05-20,Binance,-7553245.01842594,BSC
2023-05-20,KuCoin,4554.641914133,BSC
2023-05-20,Gate.io,4592922.8908406,BSC
2023-05-20,Bitstamp,1434638.874,Ethereum
2023-05-20,Coinbase,-19166234.85,Ethereum
2023-05-20,Bybit,-3810501.378,Ethereum
2023-05-20,Gate.io,14799421.14,Ethereum
2023-05-20,Bitfinex,-649257.7185,Ethereum
2023-05-20,Binance,-7304399.432,Ethereum
2023-05-20,OKX,12908420.5,Ethereum
2023-05-20,Gemini,-5577987.005,Ethereum
2023-05-20,KuCoin,-590578.0288,Ethereum
2023-05-20,Kraken,-40573720.23,Ethereum
2023-05-20,Binance,-10871721.28,Polygon
2023-05-20,Bitfinex,416546.2211,Polygon
2023-05-19,KuCoin,-236139.759,Arbitrum
2023-05-19,Binance,-693362.9316,Arbitrum
2023-05-19,Gate.io,3466515.334,Arbitrum
2023-05-19,Bybit,679577.8456,Arbitrum
2023-05-19,Bitfinex,-798490.7156,Avalanche
2023-05-19,Coinbase,3728.32,Avalanche
2023-05-19,Binance,14463749.53,Avalanche
2023-05-19,KuCoin,-108129.324051664,BSC
2023-05-19,Binance,-36036781.6711593,BSC
2023-05-19,Gate.io,3944040.58947062,BSC
2023-05-19,Binance,-44999541.86,Ethereum
2023-05-19,Bitstamp,-3547146.966,Ethereum
2023-05-19,KuCoin,-1654314.906,Ethereum
2023-05-19,Coinbase,22975363.12,Ethereum
2023-05-19,Kraken,9124130.452,Ethereum
2023-05-19,Gate.io,-9351729.458,Ethereum
