Date,Exchange,Values,Blockchain
2023-09-15,OKX,71189862.6065927,Ethereum
2023-09-15,Binance,94586400.6011249,Optimism
2023-09-15,Bitfinex,567.12,Optimism
2023-09-15,Bybit,1279283.64978824,Optimism
2023-09-15,Coinbase,538030.88806389,Optimism
2023-09-15,Gate.io,411284.6278312,Optimism
2023-09-15,KuCoin,340486.854654343,Optimism
2023-09-15,Binance,11437801.437859,Polygon
2023-09-15,Bitfinex,262823.956082436,Polygon
2023-09-15,Bybit,1028199.21454666,Polygon
2023-09-15,Coinbase,2964.317645,Polygon
2023-09-15,Gate.io,1055122.10749244,Polygon
2023-09-15,Huobi,35358.829494422,Polygon
2023-09-15,MEXC,1244670.27484342,Polygon
2023-09-14,Binance,30034661.9440466,Arbitrum
2023-09-14,Bitfinex,9976.550449765,Arbitrum
2023-09-14,Bybit,2022214.22979502,Arbitrum
2023-09-14,Gate.io,8590581.23206629,Arbitrum
2023-09-14,KuCoin,827650.343158782,Arbitrum
2023-09-14,Binance,15922211.8564297,Avalanche
2023-09-14,Bitfinex,32892.0003,Avalanche
2023-09-14,Bybit,460163.746881903,Avalanche
2023-09-14,Coinbase,32761.58,Avalanche
2023-09-14,Gate.io,1215591.20433971,Avalanche
2023-09-14,Huobi,3220780.76721257,Avalanche
2023-09-14,KuCoin,69747.21,Avalanche
2023-09-14,Binance,2261067212.31129,Ethereum
2023-09-14,Bitfinex,150044627.826577,Ethereum
2023-09-14,Bitstamp,24720934.6488267,Ethereum
2023-09-14,Bybit,49872527.3770891,Ethereum
2023-09-14,Coinbase,600901749.788656,Ethereum
2023-09-14,Gate.io,35548098.0829458,Ethereum
2023-09-14,Gemini,5362928.76439674,Ethereum
2023-09-14,Huobi,20064123.7384404,Ethereum
2023-09-14,Kraken,239610367.613448,Ethereum
2023-09-14,KuCoin,15730935.5135222,Ethereum
2023-09-14,MEXC,24342914.5728695,Ethereum
2023-09-14,OKX,57663357.676921,Ethereum
2023-09-14,Binance,9133292.38283953,Optimism
2023-09-14,Bybit,54341.822866266,Optimism
2023-09-14,Coinbase,683441.505458311,Optimism
2023-09-14,Gate.io,195537.983752638,Optimism
2023-09-14,KuCoin,41588.156702141,Optimism
2023-09-14,Binance,46730711.3158055,Polygon
2023-09-14,Bitfinex,230494.346425794,Polygon
2023-09-14,Bybit,2476513.41782907,Polygon
2023-09-14,Coinbase,234.395875862,Polygon
2023-09-14,Gate.io,682337.627739516,Polygon
2023-09-14,Huobi,50101.483450832,Polygon
2023-09-14,MEXC,902572.773825784,Polygon
2023-09-13,Binance,20941028.7771006,Arbitrum
2023-09-13,Bitfinex,9904.043456558,Arbitrum
2023-09-13,Bybit,5595368.22109501,Arbitrum
2023-09-13,Gate.io,4031768.54470077,Arbitrum
2023-09-13,KuCoin,362706.277288736,Arbitrum
2023-09-13,Binance,11752375.8340809,Avalanche
2023-09-13,Bitfinex,54292.421752119,Avalanche
2023-09-13,Bybit,575800.156135975,Avalanche
2023-09-13,Coinbase,10054.44,Avalanche
2023-09-13,Gate.io,4302784.9226666,Avalanche
2023-09-13,Huobi,1934568.23760614,Avalanche
2023-09-13,KuCoin,15142.250752803,Avalanche
