Date,Exchange,Values,Blockchain
2023-05-23,KyberSwap,521964.15,Polygon
2023-05-23,QuickSwap,22735785.05,Polygon
2023-05-23,Sushiswap,372129.35,Polygon
2023-05-23,Uniswap,34224083.09,Polygon
2023-05-23,WOOFi,3380675.52,Polygon
2023-05-22,Curve,337589.04,Avalanche
2023-05-22,Fraxswap,25077.46,Avalanche
2023-05-22,GMX,900881.84,Avalanche
2023-05-22,Hashflow,100866.9,Avalanche
2023-05-22,KyberSwap,53805.15,Avalanche
2023-05-22,Pangolin,571238.6,Avalanche
2023-05-22,Platypus,2549558.79,Avalanche
2023-05-22,Sushiswap,53894.25,Avalanche
2023-05-22,Trader Joe,18842024.63,Avalanche
2023-05-22,WOOFi,5554941.53,Avalanche
2023-05-22,Balancer,13991597.63,Ethereum
2023-05-22,Curve,82137645.6,Ethereum
2023-05-22,DODO,81533703.57,Ethereum
2023-05-22,Fraxswap,1841085.46,Ethereum
2023-05-22,Hashflow,7751493.99,Ethereum
2023-05-22,KyberSwap,25218.63,Ethereum
2023-05-22,PancakeSwap,4086012.2,Ethereum
2023-05-22,ShibaSwap,1520699.48,Ethereum
2023-05-22,Sushiswap,5156013.03,Ethereum
2023-05-22,Synthetix,971139.13,Ethereum
2023-05-22,Uniswap,555370025.5,Ethereum
2023-05-22,Beethoven X,673320.11,Optimism
2023-05-22,Curve,100163.6,Optimism
2023-05-22,Fraxswap,2721.03,Optimism
2023-05-22,KyberSwap,37412.91,Optimism
2023-05-22,Sushiswap,181305.19,Optimism
2023-05-22,Synthetix,47364.07,Optimism
2023-05-22,Uniswap,13095479.2,Optimism
2023-05-22,Velodrome,5789489.44,Optimism
2023-05-22,WOOFi,778598.57,Optimism
2023-05-22,Balancer,626732.75,Polygon
2023-05-22,Curve,216266.47,Polygon
