Date,Values,Blockchain
2023-09-19,17797,Arbitrum
2023-09-19,9176,Avalanche
2023-09-19,116182,BSC
2023-09-19,9050,Base
2023-09-19,54297,Ethereum
2023-09-19,435,Gnosis
2023-09-19,203,NEAR
2023-09-19,14358,Optimism
2023-09-19,188,Osmosis
2023-09-19,23439,Polygon
2023-09-19,7071,Solana
2023-09-18,16046,Arbitrum
2023-09-18,8170,Avalanche
2023-09-18,115970,BSC
2023-09-18,7647,Base
2023-09-18,51630,Ethereum
2023-09-18,405,Gnosis
2023-09-18,234,NEAR
2023-09-18,11376,Optimism
2023-09-18,192,Osmosis
2023-09-18,23391,Polygon
2023-09-18,6747,Solana
2023-09-17,14988,Arbitrum
2023-09-17,7293,Avalanche
2023-09-17,108848,BSC
2023-09-17,7935,Base
2023-09-17,42490,Ethereum
2023-09-17,343,Gnosis
2023-09-17,193,NEAR
2023-09-17,10461,Optimism
2023-09-17,187,Osmosis
2023-09-17,19980,Polygon
2023-09-17,5723,Solana
2023-09-16,14110,Arbitrum
2023-09-16,7500,Avalanche
2023-09-16,114073,BSC
2023-09-16,6587,Base
2023-09-16,46152,Ethereum
2023-09-16,452,Gnosis
2023-09-16,173,NEAR
2023-09-16,10947,Optimism
2023-09-16,189,Osmosis
2023-09-16,20893,Polygon
2023-09-16,5945,Solana
2023-09-15,15654,Arbitrum
2023-09-15,7775,Avalanche
2023-09-15,116927,BSC
2023-09-15,7211,Base
2023-09-15,53785,Ethereum
2023-09-15,440,Gnosis
2023-09-15,189,NEAR
2023-09-15,22531,Optimism
2023-09-15,202,Osmosis
2023-09-15,22131,Polygon
2023-09-15,6101,Solana
2023-09-14,15497,Arbitrum
2023-09-14,7917,Avalanche
2023-09-14,117787,BSC
2023-09-14,11108,Base
2023-09-14,53139,Ethereum
2023-09-14,447,Gnosis
2023-09-14,210,NEAR
2023-09-14,16679,Optimism
2023-09-14,199,Osmosis
2023-09-14,23065,Polygon
2023-09-14,6572,Solana
2023-09-13,14035,Arbitrum
2023-09-13,7143,Avalanche
2023-09-13,110583,BSC
2023-09-13,10984,Base
2023-09-13,45648,Ethereum
2023-09-13,449,Gnosis
2023-09-13,234,NEAR
2023-09-13,10631,Optimism
2023-09-13,202,Osmosis
2023-09-13,22166,Polygon
2023-09-13,6584,Solana
2023-09-12,15938,Arbitrum
2023-09-12,7742,Avalanche
2023-09-12,113755,BSC
2023-09-12,7738,Base
2023-09-12,51262,Ethereum
2023-09-12,504,Gnosis
2023-09-12,245,NEAR
2023-09-12,32744,Optimism
2023-09-12,209,Osmosis
2023-09-12,23302,Polygon
2023-09-12,6557,Solana
2023-09-11,18004,Arbitrum
2023-09-11,8143,Avalanche
2023-09-11,113546,BSC
2023-09-11,10771,Base
2023-09-11,55086,Ethereum
2023-09-11,476,Gnosis
2023-09-11,259,NEAR
2023-09-11,10751,Optimism
2023-09-11,210,Osmosis
2023-09-11,23382,Polygon
2023-09-11,6924,Solana
2023-09-10,16093,Arbitrum
2023-09-10,7771,Avalanche
2023-09-10,108312,BSC
2023-09-10,10478,Base
2023-09-10,46164,Ethereum
2023-09-10,405,Gnosis
2023-09-10,230,NEAR
2023-09-10,11523,Optimism
2023-09-10,204,Osmosis
2023-09-10,22450,Polygon
2023-09-10,6634,Solana
2023-09-09,15897,Arbitrum
2023-09-09,7533,Avalanche
2023-09-09,107626,BSC
2023-09-09,9930,Base
2023-09-09,48347,Ethereum
2023-09-09,422,Gnosis
2023-09-09,199,NEAR
2023-09-09,22514,Optimism
2023-09-09,197,Osmosis
2023-09-09,21822,Polygon
2023-09-09,5365,Solana
2023-09-08,17817,Arbitrum
2023-09-08,7857,Avalanche
2023-09-08,115641,BSC
2023-09-08,10937,Base
2023-09-08,54282,Ethereum
2023-09-08,404,Gnosis
2023-09-08,222,NEAR
2023-09-08,23998,Optimism
2023-09-08,208,Osmosis
2023-09-08,24560,Polygon
2023-09-08,5764,Solana
2023-09-07,16827,Arbitrum
2023-09-07,8412,Avalanche
2023-09-07,116741,BSC
2023-09-07,11932,Base
2023-09-07,56859,Ethereum
2023-09-07,469,Gnosis
2023-09-07,215,NEAR
2023-09-07,19075,Optimism
2023-09-07,216,Osmosis
2023-09-07,25609,Polygon
2023-09-07,6016,Solana
2023-09-06,17698,Arbitrum
2023-09-06,8751,Avalanche
2023-09-06,114619,BSC
2023-09-06,12154,Base
2023-09-06,57656,Ethereum
2023-09-06,451,Gnosis
2023-09-06,245,NEAR
2023-09-06,17851,Optimism
2023-09-06,217,Osmosis
2023-09-06,26041,Polygon
2023-09-06,5741,Solana
2023-09-05,18537,Arbitrum
2023-09-05,9051,Avalanche
2023-09-05,115647,BSC
2023-09-05,15197,Base
2023-09-05,54570,Ethereum
2023-09-05,497,Gnosis
2023-09-05,263,NEAR
2023-09-05,12567,Optimism
2023-09-05,260,Osmosis
2023-09-05,25421,Polygon
2023-09-05,5845,Solana
2023-09-04,16684,Arbitrum
2023-09-04,9055,Avalanche
2023-09-04,111587,BSC
2023-09-04,12423,Base
2023-09-04,54078,Ethereum
2023-09-04,529,Gnosis
2023-09-04,241,NEAR
2023-09-04,10356,Optimism
2023-09-04,263,Osmosis
2023-09-04,25771,Polygon
2023-09-04,5809,Solana
2023-09-03,15741,Arbitrum
2023-09-03,8636,Avalanche
2023-09-03,105881,BSC
2023-09-03,14043,Base
2023-09-03,49705,Ethereum
2023-09-03,402,Gnosis
2023-09-03,251,NEAR
2023-09-03,10703,Optimism
2023-09-03,239,Osmosis
2023-09-03,23275,Polygon
2023-09-03,5431,Solana
2023-09-02,16374,Arbitrum
2023-09-02,8788,Avalanche
2023-09-02,104386,BSC
2023-09-02,11702,Base
2023-09-02,50931,Ethereum
2023-09-02,403,Gnosis
2023-09-02,218,NEAR
2023-09-02,11183,Optimism
2023-09-02,276,Osmosis
2023-09-02,24063,Polygon
2023-09-02,5573,Solana
2023-09-01,18088,Arbitrum
2023-09-01,10213,Avalanche
2023-09-01,115287,BSC
2023-09-01,13948,Base
2023-09-01,56061,Ethereum
2023-09-01,505,Gnosis
2023-09-01,206,NEAR
2023-09-01,13395,Optimism
2023-09-01,263,Osmosis
2023-09-01,25232,Polygon
2023-09-01,6585,Solana
2023-08-31,21592,Arbitrum
2023-08-31,11454,Avalanche
2023-08-31,121996,BSC
2023-08-31,19984,Base
2023-08-31,57571,Ethereum
2023-08-31,502,Gnosis
2023-08-31,236,NEAR
2023-08-31,15694,Optimism
2023-08-31,275,Osmosis
2023-08-31,28371,Polygon
2023-08-31,6581,Solana
2023-08-30,19133,Arbitrum
2023-08-30,9969,Avalanche
2023-08-30,106241,BSC
2023-08-30,12553,Base
2023-08-30,57111,Ethereum
2023-08-30,483,Gnosis
2023-08-30,239,NEAR
2023-08-30,16396,Optimism
2023-08-30,273,Osmosis
2023-08-30,28043,Polygon
2023-08-30,5935,Solana
2023-08-29,19125,Arbitrum
2023-08-29,9799,Avalanche
2023-08-29,115825,BSC
2023-08-29,10830,Base
2023-08-29,60583,Ethereum
2023-08-29,482,Gnosis
2023-08-29,234,NEAR
2023-08-29,13912,Optimism
2023-08-29,287,Osmosis
2023-08-29,26998,Polygon
2023-08-29,6600,Solana
2023-08-28,17494,Arbitrum
2023-08-28,8763,Avalanche
2023-08-28,113733,BSC
2023-08-28,10109,Base
2023-08-28,60202,Ethereum
2023-08-28,455,Gnosis
2023-08-28,261,NEAR
2023-08-28,15174,Optimism
2023-08-28,290,Osmosis
2023-08-28,24786,Polygon
2023-08-28,6159,Solana
2023-08-27,17360,Arbitrum
2023-08-27,9543,Avalanche
2023-08-27,104258,BSC
2023-08-27,12943,Base
2023-08-27,50510,Ethereum
2023-08-27,517,Gnosis
2023-08-27,345,NEAR
2023-08-27,13587,Optimism
2023-08-27,281,Osmosis
2023-08-27,24459,Polygon
2023-08-27,6064,Solana
2023-08-26,18220,Arbitrum
2023-08-26,9814,Avalanche
2023-08-26,104617,BSC
2023-08-26,12260,Base
2023-08-26,54473,Ethereum
2023-08-26,474,Gnosis
2023-08-26,277,NEAR
2023-08-26,12995,Optimism
2023-08-26,274,Osmosis
2023-08-26,24556,Polygon
2023-08-26,6111,Solana
2023-08-25,17947,Arbitrum
2023-08-25,9672,Avalanche
2023-08-25,116105,BSC
2023-08-25,13690,Base
2023-08-25,60970,Ethereum
2023-08-25,521,Gnosis
2023-08-25,222,NEAR
2023-08-25,13181,Optimism
2023-08-25,292,Osmosis
2023-08-25,27549,Polygon
2023-08-25,6564,Solana
2023-08-24,21350,Arbitrum
2023-08-24,11007,Avalanche
2023-08-24,118356,BSC
2023-08-24,17133,Base
2023-08-24,60018,Ethereum
2023-08-24,598,Gnosis
2023-08-24,205,NEAR
2023-08-24,16924,Optimism
2023-08-24,286,Osmosis
2023-08-24,28417,Polygon
2023-08-24,7548,Solana
2023-08-23,22034,Arbitrum
2023-08-23,11303,Avalanche
2023-08-23,118200,BSC
2023-08-23,20063,Base
2023-08-23,60864,Ethereum
2023-08-23,601,Gnosis
2023-08-23,209,NEAR
2023-08-23,25305,Optimism
2023-08-23,288,Osmosis
2023-08-23,27210,Polygon
2023-08-23,7292,Solana
2023-08-22,20599,Arbitrum
2023-08-22,10587,Avalanche
2023-08-22,116363,BSC
2023-08-22,22615,Base
2023-08-22,63135,Ethereum
2023-08-22,628,Gnosis
2023-08-22,194,NEAR
2023-08-22,19922,Optimism
2023-08-22,323,Osmosis
2023-08-22,27732,Polygon
2023-08-22,7334,Solana
2023-08-21,21776,Arbitrum
2023-08-21,11097,Avalanche
2023-08-21,117996,BSC
2023-08-21,22187,Base
2023-08-21,59994,Ethereum
2023-08-21,611,Gnosis
2023-08-21,219,NEAR
2023-08-21,23057,Optimism
2023-08-21,322,Osmosis
2023-08-21,28203,Polygon
2023-08-21,7054,Solana
2023-08-20,19930,Arbitrum
2023-08-20,10482,Avalanche
2023-08-20,111916,BSC
2023-08-20,14904,Base
2023-08-20,56277,Ethereum
2023-08-20,602,Gnosis
2023-08-20,185,NEAR
2023-08-20,19684,Optimism
2023-08-20,301,Osmosis
2023-08-20,26496,Polygon
2023-08-20,7199,Solana
2023-08-19,20371,Arbitrum
2023-08-19,10882,Avalanche
2023-08-19,112850,BSC
2023-08-19,11434,Base
2023-08-19,55932,Ethereum
2023-08-19,501,Gnosis
2023-08-19,212,NEAR
2023-08-19,20966,Optimism
2023-08-19,302,Osmosis
2023-08-19,28437,Polygon
2023-08-19,7483,Solana
2023-08-18,23196,Arbitrum
2023-08-18,12182,Avalanche
2023-08-18,120395,BSC
2023-08-18,11091,Base
2023-08-18,64444,Ethereum
2023-08-18,494,Gnosis
2023-08-18,239,NEAR
2023-08-18,17488,Optimism
2023-08-18,326,Osmosis
2023-08-18,31743,Polygon
2023-08-18,8343,Solana
2023-08-17,24051,Arbitrum
2023-08-17,10894,Avalanche
2023-08-17,131129,BSC
2023-08-17,9532,Base
2023-08-17,66373,Ethereum
2023-08-17,532,Gnosis
2023-08-17,259,NEAR
2023-08-17,17643,Optimism
2023-08-17,335,Osmosis
2023-08-17,30183,Polygon
2023-08-17,8706,Solana
2023-08-16,23022,Arbitrum
2023-08-16,14670,Avalanche
2023-08-16,135352,BSC
2023-08-16,12997,Base
2023-08-16,66070,Ethereum
2023-08-16,507,Gnosis
2023-08-16,214,NEAR
2023-08-16,18434,Optimism
2023-08-16,321,Osmosis
2023-08-16,31121,Polygon
2023-08-16,9334,Solana
2023-08-15,23392,Arbitrum
2023-08-15,10752,Avalanche
2023-08-15,133234,BSC
2023-08-15,16173,Base
2023-08-15,63391,Ethereum
2023-08-15,557,Gnosis
2023-08-15,203,NEAR
2023-08-15,22166,Optimism
2023-08-15,322,Osmosis
2023-08-15,32956,Polygon
2023-08-15,8354,Solana
2023-08-14,23105,Arbitrum
2023-08-14,12596,Avalanche
2023-08-14,134814,BSC
2023-08-14,12710,Base
2023-08-14,60348,Ethereum
2023-08-14,491,Gnosis
2023-08-14,227,NEAR
2023-08-14,14030,Optimism
2023-08-14,317,Osmosis
2023-08-14,32544,Polygon
2023-08-14,7627,Solana
2023-08-13,23138,Arbitrum
2023-08-13,12900,Avalanche
2023-08-13,127748,BSC
2023-08-13,13168,Base
2023-08-13,57842,Ethereum
2023-08-13,443,Gnosis
2023-08-13,188,NEAR
2023-08-13,14971,Optimism
2023-08-13,314,Osmosis
2023-08-13,31969,Polygon
2023-08-13,6848,Solana
2023-08-12,21092,Arbitrum
2023-08-12,12043,Avalanche
2023-08-12,137033,BSC
2023-08-12,11882,Base
2023-08-12,59242,Ethereum
2023-08-12,402,Gnosis
2023-08-12,182,NEAR
2023-08-12,15859,Optimism
2023-08-12,314,Osmosis
2023-08-12,30598,Polygon
2023-08-12,6921,Solana
2023-08-11,28649,Arbitrum
2023-08-11,13045,Avalanche
2023-08-11,123229,BSC
2023-08-11,13501,Base
2023-08-11,60147,Ethereum
2023-08-11,467,Gnosis
2023-08-11,192,NEAR
2023-08-11,17468,Optimism
2023-08-11,312,Osmosis
2023-08-11,32452,Polygon
2023-08-11,7994,Solana
2023-08-10,27059,Arbitrum
2023-08-10,13178,Avalanche
2023-08-10,125205,BSC
2023-08-10,13053,Base
2023-08-10,59834,Ethereum
2023-08-10,535,Gnosis
2023-08-10,196,NEAR
2023-08-10,18569,Optimism
2023-08-10,331,Osmosis
2023-08-10,33209,Polygon
2023-08-10,8900,Solana
2023-08-09,27910,Arbitrum
2023-08-09,14963,Avalanche
2023-08-09,131278,BSC
2023-08-09,13203,Base
2023-08-09,59717,Ethereum
2023-08-09,521,Gnosis
2023-08-09,234,NEAR
2023-08-09,17307,Optimism
2023-08-09,331,Osmosis
2023-08-09,34848,Polygon
2023-08-09,7585,Solana
2023-08-08,26903,Arbitrum
2023-08-08,15368,Avalanche
2023-08-08,134349,BSC
2023-08-08,11238,Base
2023-08-08,58835,Ethereum
2023-08-08,549,Gnosis
2023-08-08,225,NEAR
2023-08-08,21331,Optimism
2023-08-08,344,Osmosis
2023-08-08,35082,Polygon
2023-08-08,8346,Solana
2023-08-07,25498,Arbitrum
2023-08-07,17396,Avalanche
2023-08-07,134354,BSC
2023-08-07,10516,Base
2023-08-07,58415,Ethereum
