Date,Exchange,Values,Blockchain
2023-09-19,Binance,32771206.5481117,Arbitrum
2023-09-19,Bitfinex,37498.075,Arbitrum
2023-09-19,Bybit,5004777.82132427,Arbitrum
2023-09-19,Gate.io,22361190.2394909,Arbitrum
2023-09-19,KuCoin,176555.283698297,Arbitrum
2023-09-19,Binance,27385292.2596095,Avalanche
2023-09-19,Bitfinex,12010112.330048,Avalanche
2023-09-19,Bybit,1704756.0493582,Avalanche
2023-09-19,Coinbase,11502.34,Avalanche
2023-09-19,Gate.io,4081435.71482869,Avalanche
2023-09-19,Huobi,13174.992429076,Avalanche
2023-09-19,Binance,895095590.211202,Ethereum
2023-09-19,Bitfinex,63980146.9910582,Ethereum
2023-09-19,Bitstamp,61626661.3274242,Ethereum
2023-09-19,Bybit,60820332.331074,Ethereum
2023-09-19,Coinbase,491626572.403205,Ethereum
2023-09-19,Gate.io,20688147.7220511,Ethereum
2023-09-19,Gemini,9660384.64919043,Ethereum
2023-09-19,Huobi,12572040.3558179,Ethereum
2023-09-19,Kraken,232888349.642947,Ethereum
2023-09-19,KuCoin,48147436.97238,Ethereum
2023-09-19,MEXC,25217828.5911243,Ethereum
2023-09-19,OKX,58476841.3815604,Ethereum
2023-09-19,Binance,4106784.28254212,Optimism
2023-09-19,Bybit,893323.731422243,Optimism
2023-09-19,Coinbase,1684985.26954387,Optimism
2023-09-19,Gate.io,70643.911675432,Optimism
2023-09-19,KuCoin,185290.216696941,Optimism
2023-09-19,Binance,17835509.943458,Polygon
2023-09-19,Bitfinex,51047.435185253,Polygon
2023-09-19,Bybit,1476571.0965101,Polygon
2023-09-19,Coinbase,7102.275818238,Polygon
2023-09-19,Gate.io,307703.875727438,Polygon
2023-09-19,Huobi,47970.639121875,Polygon
2023-09-19,KuCoin,81967.2,Polygon
2023-09-19,MEXC,1280540.13425398,Polygon
2023-09-18,Binance,17432230.0545131,Arbitrum
2023-09-18,Bitfinex,27103.581329906,Arbitrum
2023-09-18,Bybit,5409929.48864747,Arbitrum
2023-09-18,Gate.io,1822665.21522715,Arbitrum
2023-09-18,KuCoin,501144.244208155,Arbitrum
2023-09-18,Binance,15598050.5605088,Avalanche
2023-09-18,Bitfinex,984875.977784288,Avalanche
2023-09-18,Bybit,2164840.65409241,Avalanche
2023-09-18,Coinbase,46685.97,Avalanche
2023-09-18,Gate.io,2881991.33409471,Avalanche
2023-09-18,Huobi,52813.020749062,Avalanche
2023-09-18,Binance,1142195832.30362,Ethereum
2023-09-18,Bitfinex,75052983.4238175,Ethereum
2023-09-18,Bitstamp,24067338.548825,Ethereum
2023-09-18,Bybit,70185058.4806003,Ethereum
2023-09-18,Coinbase,440965710.16966,Ethereum
2023-09-18,Gate.io,28877129.581554,Ethereum
2023-09-18,Gemini,6588076.68208009,Ethereum
2023-09-18,Huobi,18937134.8105319,Ethereum
2023-09-18,Kraken,206940445.488534,Ethereum
2023-09-18,KuCoin,16927701.1733174,Ethereum
2023-09-18,MEXC,22875197.3460699,Ethereum
2023-09-18,OKX,38570194.1168348,Ethereum
2023-09-18,Binance,4160317.07156106,Optimism
2023-09-18,Bitfinex,0.08,Optimism
2023-09-18,Bybit,694223.915127411,Optimism
2023-09-18,Coinbase,4938255.26777129,Optimism
2023-09-18,Gate.io,238721.04538684,Optimism
2023-09-18,KuCoin,212637.545892488,Optimism
2023-09-18,Binance,13827647.803438,Polygon
2023-09-18,Bitfinex,37105.365368741,Polygon
2023-09-18,Bybit,1201187.7086944,Polygon
2023-09-18,Gate.io,142891.348685213,Polygon
2023-09-18,Huobi,336411.537503775,Polygon
2023-09-18,KuCoin,5092.85,Polygon
2023-09-18,MEXC,1244187.22302479,Polygon
2023-09-17,Binance,34630893.21024,Arbitrum
2023-09-17,Bitfinex,20427.575,Arbitrum
2023-09-17,Bybit,4307171.96826078,Arbitrum
2023-09-17,Gate.io,853800.733550909,Arbitrum
2023-09-17,KuCoin,537033.103740129,Arbitrum
2023-09-17,Binance,5283203.69517076,Avalanche
2023-09-17,Bitfinex,0.30000000000000004,Avalanche
2023-09-17,Bybit,1227898.30221559,Avalanche
2023-09-17,Coinbase,6367.15,Avalanche
2023-09-17,Gate.io,3581078.2472056,Avalanche
2023-09-17,Huobi,26633.701112625,Avalanche
2023-09-17,Binance,435661456.631333,Ethereum
2023-09-17,Bitfinex,52025572.1250069,Ethereum
2023-09-17,Bitstamp,3874104.1657147,Ethereum
2023-09-17,Bybit,24716527.307718,Ethereum
2023-09-17,Coinbase,99394684.6253248,Ethereum
2023-09-17,Gate.io,18629986.1563781,Ethereum
2023-09-17,Gemini,1844232.88684766,Ethereum
2023-09-17,Huobi,7969690.57712545,Ethereum
2023-09-17,Kraken,68183685.2201834,Ethereum
2023-09-17,KuCoin,7481946.65609783,Ethereum
2023-09-17,MEXC,13769801.9829916,Ethereum
2023-09-17,OKX,27978267.2248027,Ethereum
2023-09-17,Binance,5708372.8328842,Optimism
2023-09-17,Bybit,483131.925835809,Optimism
2023-09-17,Coinbase,883285.147505656,Optimism
2023-09-17,Gate.io,43724.149855397,Optimism
2023-09-17,KuCoin,167045.231838737,Optimism
2023-09-17,Binance,7635464.79277101,Polygon
2023-09-17,Bitfinex,20029270.5383486,Polygon
2023-09-17,Bybit,1183280.07882045,Polygon
2023-09-17,Coinbase,90.07927936,Polygon
2023-09-17,Gate.io,101059.985775603,Polygon
2023-09-17,Huobi,50142.444916963,Polygon
2023-09-17,MEXC,2609807.64060449,Polygon
2023-09-16,Binance,11077461.7295878,Arbitrum
2023-09-16,Bitfinex,5773.61152,Arbitrum
2023-09-16,Bybit,4150424.45230955,Arbitrum
2023-09-16,Gate.io,1399709.66978748,Arbitrum
2023-09-16,KuCoin,335107.036734636,Arbitrum
2023-09-16,Binance,8713181.87484884,Avalanche
2023-09-16,Bitfinex,134.596521336,Avalanche
2023-09-16,Bybit,704041.108794913,Avalanche
2023-09-16,Coinbase,39971.08,Avalanche
2023-09-16,Gate.io,3166995.70018632,Avalanche
2023-09-16,Huobi,7214.509190428,Avalanche
2023-09-16,Binance,412913999.783447,Ethereum
2023-09-16,Bitfinex,18761032.0274882,Ethereum
2023-09-16,Bitstamp,7252599.74932124,Ethereum
2023-09-16,Bybit,20113975.8477707,Ethereum
2023-09-16,Coinbase,255940023.825096,Ethereum
2023-09-16,Gate.io,16910309.024975,Ethereum
2023-09-16,Gemini,2998766.60823749,Ethereum
2023-09-16,Huobi,9866173.5430143,Ethereum
2023-09-16,Kraken,38278945.7862671,Ethereum
2023-09-16,KuCoin,14733025.2919922,Ethereum
2023-09-16,MEXC,13674707.1551195,Ethereum
2023-09-16,OKX,55382466.2411262,Ethereum
2023-09-16,Binance,5923404.81961116,Optimism
2023-09-16,Bybit,967984.008779041,Optimism
2023-09-16,Coinbase,834090.892682851,Optimism
2023-09-16,Gate.io,109945.573214631,Optimism
2023-09-16,KuCoin,157156.024136372,Optimism
2023-09-16,Binance,9329972.34248756,Polygon
2023-09-16,Bitfinex,44240.74592152,Polygon
2023-09-16,Bybit,1981467.35037953,Polygon
2023-09-16,Coinbase,89.98353,Polygon
2023-09-16,Gate.io,104575.153766847,Polygon
2023-09-16,Huobi,17548.24669334,Polygon
2023-09-16,MEXC,1275151.66754136,Polygon
2023-09-15,Binance,373833769.093986,Arbitrum
2023-09-15,Bitfinex,1293.732896864,Arbitrum
2023-09-15,Bybit,7348366.75705876,Arbitrum
2023-09-15,Gate.io,1875384.69862881,Arbitrum
2023-09-15,KuCoin,850261.103620938,Arbitrum
2023-09-15,Binance,12680423.8030469,Avalanche
2023-09-15,Bitfinex,900.2874,Avalanche
2023-09-15,Bybit,1378777.97911797,Avalanche
2023-09-15,Coinbase,200999.83,Avalanche
2023-09-15,Gate.io,5308582.54115873,Avalanche
2023-09-15,Huobi,10043601.7599083,Avalanche
2023-09-15,Binance,1512751830.31969,Ethereum
2023-09-15,Bitfinex,275686707.315715,Ethereum
2023-09-15,Bitstamp,24345239.1252233,Ethereum
2023-09-15,Bybit,46207590.7301565,Ethereum
2023-09-15,Coinbase,310626527.429695,Ethereum
2023-09-15,Gate.io,22357451.47191,Ethereum
2023-09-15,Gemini,6173696.32894912,Ethereum
2023-09-15,Huobi,25793364.3564859,Ethereum
2023-09-15,Kraken,176760997.111431,Ethereum
2023-09-15,KuCoin,13947985.1385053,Ethereum
2023-09-15,MEXC,12924834.1700865,Ethereum
2023-09-15,OKX,79179449.3680172,Ethereum
2023-09-15,Binance,93641168.4027336,Optimism
2023-09-15,Bitfinex,0.2,Optimism
2023-09-15,Bybit,1168281.07952148,Optimism
2023-09-15,Coinbase,1141109.75771749,Optimism
2023-09-15,Gate.io,414456.712739514,Optimism
2023-09-15,KuCoin,255960.354978824,Optimism
2023-09-15,Binance,14357535.9950835,Polygon
2023-09-15,Bitfinex,54079.712759589,Polygon
2023-09-15,Bybit,1042744.69098831,Polygon
2023-09-15,Coinbase,2964.317645,Polygon
2023-09-15,Gate.io,132894.652853476,Polygon
2023-09-15,Huobi,105083.960438251,Polygon
2023-09-15,MEXC,780111.181929784,Polygon
2023-09-14,Binance,13038751.66248,Arbitrum
2023-09-14,Bitfinex,529.846236617,Arbitrum
2023-09-14,Bybit,5484227.41555104,Arbitrum
2023-09-14,Gate.io,1914122.11593776,Arbitrum
2023-09-14,KuCoin,217457.648236401,Arbitrum
2023-09-14,Binance,11695832.1054527,Avalanche
2023-09-14,Bitfinex,486462.051392557,Avalanche
2023-09-14,Bybit,1350603.93551346,Avalanche
2023-09-14,Coinbase,17333.96,Avalanche
2023-09-14,Gate.io,4145348.11927715,Avalanche
2023-09-14,Huobi,11364.123047831,Avalanche
2023-09-14,Binance,2069060153.42879,Ethereum
2023-09-14,Bitfinex,96557257.4748317,Ethereum
2023-09-14,Bitstamp,35543869.43663,Ethereum
2023-09-14,Bybit,43107541.1308678,Ethereum
2023-09-14,Coinbase,574822593.59521,Ethereum
2023-09-14,Gate.io,23127120.5386432,Ethereum
2023-09-14,Gemini,7472800.54950927,Ethereum
2023-09-14,Huobi,19105785.5400809,Ethereum
2023-09-14,Kraken,234011817.128953,Ethereum
2023-09-14,KuCoin,12666111.8394767,Ethereum
2023-09-14,MEXC,17604635.4878543,Ethereum
2023-09-14,OKX,64548223.8154583,Ethereum
2023-09-14,Binance,4098767.92546731,Optimism
2023-09-14,Bybit,661720.515719504,Optimism
2023-09-14,Coinbase,403476.5974488,Optimism
2023-09-14,Gate.io,290447.761295816,Optimism
2023-09-14,KuCoin,169537.665061466,Optimism
2023-09-14,Binance,40453600.2411296,Polygon
2023-09-14,Bitfinex,6079419.23634217,Polygon
2023-09-14,Bybit,3096746.34655912,Polygon
2023-09-14,Gate.io,180072.578202112,Polygon
2023-09-14,Huobi,32398.669505233,Polygon
2023-09-14,MEXC,827169.567225659,Polygon
2023-09-13,Binance,19047372.5525903,Arbitrum
2023-09-13,Bitfinex,35879.69170297,Arbitrum
2023-09-13,Bybit,4804253.32010514,Arbitrum
2023-09-13,Gate.io,1075339.92719796,Arbitrum
2023-09-13,KuCoin,487023.539215512,Arbitrum
2023-09-13,Binance,11310804.3762036,Avalanche
2023-09-13,Bitfinex,15003269.997,Avalanche
2023-09-13,Bybit,874579.830304467,Avalanche
2023-09-13,Coinbase,11646.46,Avalanche
2023-09-13,Gate.io,4755880.0695739,Avalanche
2023-09-13,Huobi,22606.578855447,Avalanche
2023-09-13,Binance,1209092121.20566,Ethereum
2023-09-13,Bitfinex,24267829.4518906,Ethereum
2023-09-13,Bitstamp,61930999.5778636,Ethereum
2023-09-13,Bybit,34178587.393391,Ethereum
2023-09-13,Coinbase,477145031.088397,Ethereum
2023-09-13,Gate.io,19841062.2890481,Ethereum
2023-09-13,Gemini,9757432.85318662,Ethereum
2023-09-13,Huobi,11784575.4434658,Ethereum
2023-09-13,Kraken,197075521.724118,Ethereum
2023-09-13,KuCoin,14850035.3606785,Ethereum
2023-09-13,MEXC,23718616.6124076,Ethereum
2023-09-13,OKX,45346832.7259542,Ethereum
2023-09-13,Binance,11763623.4506445,Optimism
2023-09-13,Bitfinex,0.08,Optimism
2023-09-13,Bybit,1302244.79658809,Optimism
2023-09-13,Coinbase,967583.173094669,Optimism
2023-09-13,Gate.io,50983.202975299,Optimism
2023-09-13,KuCoin,260628.986320792,Optimism
2023-09-13,Binance,21538778.3083715,Polygon
2023-09-13,Bitfinex,254306.526855696,Polygon
2023-09-13,Bybit,1638974.70401005,Polygon
2023-09-13,Coinbase,5015.333561811,Polygon
2023-09-13,Gate.io,201391.637407564,Polygon
2023-09-13,Huobi,31790.497144152,Polygon
2023-09-13,KuCoin,242624.0,Polygon
2023-09-13,MEXC,619896.531503647,Polygon
2023-09-12,Binance,18446715.8298066,Arbitrum
2023-09-12,Bitfinex,45655.98746342,Arbitrum
2023-09-12,Bybit,7523079.14180802,Arbitrum
2023-09-12,Gate.io,671225.001321815,Arbitrum
2023-09-12,KuCoin,173779.084668512,Arbitrum
2023-09-12,Binance,27166117.7307645,Avalanche
2023-09-12,Bitfinex,494739.75,Avalanche
2023-09-12,Bybit,2168546.83608028,Avalanche
2023-09-12,Coinbase,44131.76,Avalanche
2023-09-12,Gate.io,3072815.4944385,Avalanche
2023-09-12,Huobi,6019019.92331461,Avalanche
2023-09-12,KuCoin,92600.0,Avalanche
2023-09-12,Binance,1108730531.45979,Ethereum
2023-09-12,Bitfinex,135595167.670487,Ethereum
2023-09-12,Bitstamp,37760247.2195235,Ethereum
2023-09-12,Bybit,58065969.5506217,Ethereum
2023-09-12,Coinbase,666954488.494232,Ethereum
2023-09-12,Gate.io,18083578.0354868,Ethereum
2023-09-12,Gemini,24522445.6712242,Ethereum
2023-09-12,Huobi,36540955.1360177,Ethereum
2023-09-12,Kraken,214354263.670178,Ethereum
2023-09-12,KuCoin,17097195.1684789,Ethereum
2023-09-12,MEXC,18189401.001335,Ethereum
2023-09-12,OKX,91737570.5229962,Ethereum
2023-09-12,Binance,6848222.56264427,Optimism
2023-09-12,Bybit,1810791.74903292,Optimism
2023-09-12,Coinbase,1137421.36337245,Optimism
2023-09-12,Gate.io,81127.435574328,Optimism
2023-09-12,KuCoin,265486.712036894,Optimism
2023-09-12,Binance,15948164.1993304,Polygon
2023-09-12,Bitfinex,54934.066628417,Polygon
2023-09-12,Bybit,1941078.35333641,Polygon
2023-09-12,Coinbase,3996.717764,Polygon
2023-09-12,Gate.io,1320171.15133574,Polygon
2023-09-12,Huobi,86076.481284006,Polygon
2023-09-12,KuCoin,89528.3,Polygon
2023-09-12,MEXC,808535.448089717,Polygon
2023-09-11,Binance,40097251.7617898,Arbitrum
2023-09-11,Bitfinex,126298.4144215,Arbitrum
2023-09-11,Bybit,6727905.04850314,Arbitrum
2023-09-11,Gate.io,20566826.2825635,Arbitrum
2023-09-11,KuCoin,715561.376647763,Arbitrum
2023-09-11,Binance,12106675.621606,Avalanche
2023-09-11,Bitfinex,1675.425,Avalanche
2023-09-11,Bybit,2794275.56998138,Avalanche
2023-09-11,Coinbase,92209.85,Avalanche
2023-09-11,Gate.io,2512960.81040361,Avalanche
2023-09-11,Huobi,29866.944406262,Avalanche
2023-09-11,Binance,1485388359.92255,Ethereum
2023-09-11,Bitfinex,34156362.5708623,Ethereum
2023-09-11,Bitstamp,30654997.9682424,Ethereum
2023-09-11,Bybit,45298234.779937,Ethereum
2023-09-11,Coinbase,669480794.504917,Ethereum
2023-09-11,Gate.io,22170548.2405731,Ethereum
2023-09-11,Gemini,13527081.8579935,Ethereum
2023-09-11,Huobi,22767687.8112134,Ethereum
2023-09-11,Kraken,205612999.556726,Ethereum
2023-09-11,KuCoin,17969079.4975709,Ethereum
2023-09-11,MEXC,28424780.4840834,Ethereum
2023-09-11,OKX,310598915.33177,Ethereum
2023-09-11,Binance,5327686.61398259,Optimism
2023-09-11,Bitfinex,0.21,Optimism
2023-09-11,Bybit,1532108.60654913,Optimism
2023-09-11,Coinbase,27174580.0687855,Optimism
2023-09-11,Gate.io,215357.649124148,Optimism
2023-09-11,KuCoin,173092.136383335,Optimism
2023-09-11,Binance,11588505.1280708,Polygon
2023-09-11,Bitfinex,83751.911689985,Polygon
2023-09-11,Bybit,2048576.41551244,Polygon
2023-09-11,Coinbase,3282.379468,Polygon
2023-09-11,Gate.io,5224208.49883411,Polygon
2023-09-11,Huobi,67393.456768056,Polygon
2023-09-11,MEXC,1395284.60871228,Polygon
2023-09-10,Binance,21866195.3922602,Arbitrum
2023-09-10,Bitfinex,40215.192621464,Arbitrum
2023-09-10,Bybit,2906391.57927338,Arbitrum
2023-09-10,Gate.io,1307124.78605157,Arbitrum
2023-09-10,KuCoin,442112.302245989,Arbitrum
2023-09-10,Binance,29210356.1046083,Avalanche
2023-09-10,Bitfinex,2820.9563854,Avalanche
2023-09-10,Bybit,1222258.47338895,Avalanche
2023-09-10,Coinbase,9401.78,Avalanche
2023-09-10,Gate.io,2607494.88981499,Avalanche
2023-09-10,Huobi,14065.861835343,Avalanche
2023-09-10,Binance,602402557.13578,Ethereum
2023-09-10,Bitfinex,16244945.4071379,Ethereum
2023-09-10,Bitstamp,2960109.15303392,Ethereum
2023-09-10,Bybit,21169734.3231015,Ethereum
